ÐòºÅ,X,Y
988,1.882554425,51.90263591
989,1.884171394,51.94898898
990,1.886731592,51.86342444
991,1.887674822,51.91152923
992,1.888618054,51.93457102
993,1.889157044,51.95801704
994,1.892795219,51.92069204
995,1.893064715,51.92015306
996,1.893468958,51.94346434
997,1.894816429,51.87177878
998,1.897241881,51.88053735
999,1.897915616,51.92958536
1000,1.898185111,51.86032526
1001,1.898589354,51.95235766
1002,1.902856352,51.88925101
1003,1.903036015,51.93820919
1004,1.907976749,51.89814433
1005,1.907976748,51.94719235
1006,1.908336074,51.96776376
1007,1.909503883,51.87218302
1008,1.911929336,51.88350179
1009,1.91273782,51.86436768
1010,1.913142061,51.95586109
1011,1.917498888,51.89257478
1012,1.918666701,51.96461966
1013,1.919205689,51.91584114
1014,1.922035384,51.76721488
1015,1.92217013,51.87838139
1016,1.922978613,51.90128843
1017,1.923787095,51.97351298
1018,1.92459558,51.92473446
1019,1.926751537,51.86854484
1020,1.926886286,51.88713997
1021,1.9269312,51.77480564
1022,1.928503253,51.910586
1023,1.929850725,51.93349304
1024,1.93160244,51.78271082
1025,1.932410922,51.89589854
1026,1.933758397,51.74659854
1027,1.934027891,51.91947932
1028,1.935644858,51.94211686
1029,1.937261825,51.88013311
1030,1.937800814,51.90465712
1031,1.939552531,51.75468338
1032,1.939327951,51.92814806
1033,1.940316099,51.7752548
1034,1.941304245,51.87231777
1035,1.941708487,51.8903739
1036,1.942741549,51.73563909
1037,1.943306204,51.91408943
1038,1.944133938,51.76263347
1039,1.944807673,51.93659222
1040,1.944987338,51.78342947
1041,1.947031007,51.8993346
1042,1.948176357,51.74349935
1043,1.948580599,51.92257851
1044,1.948760262,51.77049373
1045,1.949478915,51.79133464
1046,1.950062819,51.94575504
1047,1.951275545,51.88431027
1048,1.952488271,51.90816055
1049,1.95325184,51.77848873
1050,1.953970489,51.75117995
1051,1.954105238,51.93174132
1052,1.954239985,51.9775554
1053,1.955587457,51.87622544
1054,1.956216279,51.89347309
1055,1.957833247,51.9695604
1056,1.957635616,51.78642984
1057,1.958012909,51.91718862
1058,1.959090887,51.75926479
1059,1.959360381,51.94036515
1060,1.959989204,51.74156798
1061,1.961875666,51.90263591
1062,1.962594318,51.79443383
1063,1.963537549,51.92567769
1064,1.96394179,51.95101018
1065,1.964750273,51.76694538
1066,1.965989948,51.8881371
1067,1.967175724,51.80251867
1068,1.967175724,51.91152923
1069,1.96892744,51.93457102
1070,1.969062187,51.74821551
1071,1.969601177,51.73280042
1072,1.969870671,51.88026786
1073,1.970050333,51.96129589
1074,1.970409659,51.77476073
1075,1.971038481,51.89715618
1076,1.971757134,51.9875267
1077,1.972700365,51.9202878
1078,1.973374099,51.94562029
1079,1.97391309,51.75724358
1080,1.975799554,51.78271082
1081,1.975799554,51.9778249
1082,1.976608036,51.90613934
1083,1.977686013,51.76465468
1084,1.977955509,51.92931587
1085,1.98186318,51.89252986
1086,1.982132676,51.77260477
1087,1.983614896,51.9379397
1088,1.984288632,51.95262715
1089,1.98482762,51.96435017
1090,1.985321696,51.78953801
1091,1.985636104,51.75913004
1092,1.986489503,51.79717369
1093,1.98716324,51.9866733
1094,1.98738782,51.78028537
1095,1.987387819,51.92379123
1096,1.987765112,51.73899879
1097,1.987657314,51.90182742
1098,1.988896989,51.99647392
1099,1.990621754,51.9775554
1100,1.992777712,51.93254981
1101,1.993226868,51.76995474
1102,1.995113331,51.75513254
1103,1.996550636,51.89643753
1104,1.997808276,51.79393976
1105,1.99830235,51.76344195
1106,1.99830235,51.94130838
1107,1.998526929,51.78630408
1108,1.998437096,51.80197968
1109,1.998437097,51.88821795
1110,2.00280291,51.98564024
1111,2.004455809,51.99538696
1112,2.004797168,51.90754071
1113,2.006117693,51.74444259
1114,2.006611766,51.91700895
1115,2.008215901,51.92650543
1116,2.010602852,51.89759251
1117,2.013349131,51.79438891
1118,2.014175582,51.80152154
1119,2.015415256,51.80838018
1120,2.016583066,51.97490537
1121,2.018514443,51.98476438
1122,2.019996664,51.99457848
1123,2.019929289,51.95168392
1124,2.020427855,51.90646273
1125,2.02215262,51.91611064
1126,2.023163222,51.7436341
1127,2.023949249,51.75055113
1128,2.023859418,51.92558786
1129,2.025494355,51.75759392
1130,2.025548252,51.93529865
1131,2.026778944,51.76460976
1132,2.02947389,51.78616933
1133,2.030560852,51.79322111
1134,2.031477131,51.80044356
1135,2.032716809,51.80750432
1136,2.033740887,51.81445728
1137,2.035789046,51.99323999
1138,2.041062157,51.74978756
1139,2.050898709,51.81361286
1140,2.051841941,51.82066464
1141,2.055210621,51.92356665
1142,2.05682759,51.93317863
1143,2.060241189,51.95253732
1144,2.063385292,51.97184212
1145,2.065271754,51.98152082
1146,2.065339128,53.10801781
1147,2.066965719,51.99114563
1148,2.068954847,51.91278687
1149,2.070976057,51.92244376
1150,2.07232353,51.93219048
1151,2.074030328,51.94184737
1152,2.075835942,51.95141443
1153,2.079285474,51.97076414
1154,2.080700321,51.98045247
1155,2.081890588,51.99013182
1156,2.086382162,51.92154544
1157,2.088044047,51.93106758
1158,2.089687963,51.94085024
1159,2.093119527,51.96008317
1160,2.094848783,51.96974006
1161,2.096622959,51.97944186
1162,2.097988398,51.98720331
1163,2.102866249,53.11738275
1164,2.129055334,53.08976918
1165,2.160807582,53.09609268
1166,2.16202031,53.09649692
1167,2.179672206,53.08086623
1168,2.183926369,53.00871868
1169,2.184484606,53.07597683
1170,2.18640957,53.05194048
1171,2.209613053,53.06022295
1172,2.213359029,53.00406028
1173,2.217670942,53.03195297
1174,2.23336767,53.054107
1175,2.255823674,53.02604333
1176,2.28394736,53.05118332
1177,2.31433375,53.04039305
1178,2.338539261,53.01618753
1179,2.339421245,53.01672652
1180,2.379887432,53.03659212
1181,2.428523506,52.21330926
1182,2.433634919,52.20703902
1183,2.436335854,52.20015793
1184,2.440065224,52.19349406
1185,2.442756669,52.18735694
1186,2.445852007,52.24176789
1187,2.447037785,52.18099686
1188,2.449424036,52.23533922
1189,2.450628281,52.17474252
1190,2.452771281,52.16788595
1191,2.452804968,52.2288591
1192,2.454898734,52.2835976
1193,2.456398228,52.22310988
1194,2.457689557,52.16202444
1195,2.458650927,52.27750287
1196,2.459578264,52.21618387
1197,2.46164439,52.15501759
1198,2.462029976,52.27107646
1199,2.463931244,52.20997523
1200,2.46512087,52.26470188
1201,2.466598191,52.20280387
1202,2.468525486,52.25811723
1203,2.471130601,52.1964389
1204,2.47227595,52.25169877
1205,2.47325287,52.19069193
1206,2.474723862,52.30615913
1207,2.475365514,52.24556777
1208,2.476736087,52.18382656
1209,2.478362038,52.29978109
1210,2.479417559,52.23920096
1211,2.479916122,52.17773598
1212,2.481491169,52.29325334
1213,2.482988362,52.2322727
1214,2.48426846,52.17213049
1215,2.486060601,52.22602941
1216,2.486126049,52.28683894
1217,2.486680438,52.16498888
1218,2.488834321,52.28046731
1219,2.489725725,52.1593295
1220,2.489644878,52.21985798
1221,2.492208926,52.27403794
1222,2.493283055,52.15218789
1223,2.493094408,52.21426148
1224,2.495564775,52.2677337
1225,2.496340593,52.20716479
1226,2.497859564,52.32263097
1227,2.499256036,52.2612352
1228,2.499966521,52.20064302
1229,2.501152297,52.31617535
1230,2.502580618,52.25489228
1231,2.503138264,52.1941254
1232,2.504719426,52.30959723
1233,2.505841501,52.24841902
1234,2.506807537,52.18794775
1235,2.508374751,52.30321266
1236,2.509353914,52.24215417
1237,2.510665456,52.18132026
1238,2.511599703,52.29686157
1239,2.512471069,52.23538087
1240,2.513679039,52.17498396
1241,2.514977369,52.29046556
1242,2.516356692,52.22896935
1243,2.517194924,52.16862706
1244,2.518390151,52.28411774
1245,2.519504878,52.22289653
1246,2.520636755,52.16218614
1247,2.521964016,52.27767131
1248,2.522806187,52.21663079
1249,2.524075921,52.15579497
1250,2.525527046,52.27126304
1251,2.527670563,52.21050652
1252,2.527724463,52.32547291
1253,2.52785921,52.14995494
1254,2.528609946,52.26491363
1255,2.530149914,52.20372873
1256,2.53033856,52.31876249
1257,2.531642499,52.25814072
1258,2.533422346,52.19819447
1259,2.534964884,52.3126809
1260,2.535719468,52.25199072
1261,2.536617784,52.19088282
1262,2.538204808,52.30597947
1263,2.539144295,52.24560145
1264,2.540525455,52.18461708
1265,2.540794949,52.18398825
1266,2.541545684,52.29973618
1267,2.542735311,52.2390999
1268,2.544163633,52.17827497
1269,2.54524161,52.29326831
1270,2.546050094,52.23322876
1271,2.546858578,52.1716993
1272,2.548764291,52.28705068
1273,2.549361028,52.16523913
1274,2.549553523,52.2264914
1275,2.552214784,52.28070312
1276,2.552989578,52.22010053
1277,2.556470551,52.21365511
1278,2.557157121,52.27403794
1279,2.557907855,52.32916884
1280,2.558896003,52.26714979
1281,2.561411286,52.32282288
1282,2.562421891,52.2613332
1283,2.5648698,52.31655713
1284,2.568283398,52.30923586
1285,5.744142338,54.30396741
1286,5.751553439,54.30032923
1287,5.755371278,54.30967171
1288,5.760716255,54.29830802
1289,5.765028168,54.30800983
1290,5.767480568,54.29337627
1291,5.76785786,54.31494931
1292,5.771271458,54.30347333
1293,5.775448624,54.29004352
1294,5.776373889,54.31159411
1295,5.778098655,54.29727496
1296,5.780119864,54.32040658
1297,5.785913997,54.30275468
1298,5.792274069,54.28367447
1299,5.79339247,54.30760558
1300,5.793639509,54.2902681
1301,5.794178499,54.30077839
1302,5.797704386,54.31441032
1303,5.798580243,54.32134981
1304,5.799388726,54.27957815
1305,5.80267656,54.29612512
1306,5.804643873,54.33105161
1307,5.805317607,54.31070477
1308,5.806018293,54.30307808
1309,5.807248986,54.2760298
1310,5.80805747,54.29139099
1311,5.808551543,54.31838537
1312,5.809090532,54.28415956
1313,5.809292652,54.32539223
1314,5.81569315,54.0557629
1315,5.817040623,54.33630676
1316,5.817849107,54.31326497
1317,5.81865759,54.28995369
1318,5.821891525,54.05077725
1319,5.82777549,54.27481708
1320,5.827887778,54.28146461
1321,5.828224648,54.04565685
1322,5.828224648,54.29480459
1323,5.828224648,54.30836017
1324,5.828655839,54.3215115
1325,5.828898386,54.33482454
1326,5.828898386,54.3415619
1327,5.830919595,54.05711037
1328,5.834423023,54.04053645
1329,5.836668812,54.05194506
1330,5.839408674,54.27486199
1331,5.840172241,54.28910029
1332,5.840217156,54.30504539
1333,5.840351903,54.31326497
1334,5.840351904,54.32175405
1335,5.840217156,54.32997364
1336,5.840217156,54.33832797
1337,5.840262073,54.34659247
1338,5.8406214,54.0355508
1339,5.846280786,54.0580536
1340,5.846909606,54.03065498
1341,5.848167245,54.04161443
1342,5.849447346,54.28126249
1343,5.850952025,54.05347219
1344,5.851266436,54.27486199
1345,5.851850339,54.35144337
1346,5.85301815,54.02571425
1347,5.854006298,54.03649403
1348,5.856656327,54.29520883
1349,5.856588953,54.31831799
1350,5.856454204,54.32613334
1351,5.856521578,54.33522878
1352,5.856431748,54.34389752
1353,5.856791075,54.30275468
1354,5.85661141,54.31061494
1355,5.85894703,54.02086335
1356,5.860474166,54.04395005
1357,5.860833493,54.03137363
1358,5.861372483,54.05967057
1359,5.862989449,54.27513149
1360,5.864283026,54.3568153
1361,5.86532507,54.03918898
1362,5.865549648,54.0156082
1363,5.865684394,54.05468492
1364,5.867840352,54.02652273
1365,5.869996307,54.04983401
1366,5.870265804,54.03420333
1367,5.871613275,54.0107573
1368,5.872556509,54.30302418
1369,5.872489135,54.31077215
1370,5.87252956,54.32614681
1371,5.872421759,54.33388131
1372,5.87242176,54.34142716
1373,5.872421761,54.34964674
1374,5.872556508,54.29534358
1375,5.873050581,54.28128495
1376,5.873634485,54.02099809
1377,5.874577716,54.04484836
1378,5.874847211,54.27499674
1379,5.876598926,54.06074855
1380,5.876733672,54.36204349
1381,5.878148522,54.00543478
1382,5.878799799,54.03990763
1383,5.879293873,54.01574295
1384,5.880102356,54.02948717
1385,5.880506597,54.05589764
1386,5.881288131,54.32207744
1387,5.883201542,54.03487706
1388,5.884683764,54.02477102
1389,5.884549016,54.05077725
1390,5.884818511,54.01089205
1391,5.885088006,54.01035306
1392,5.886637597,54.27499674
1393,5.887648204,54.03258636
1394,5.888321941,54.03245161
1395,5.888321941,54.04565685
1396,5.88832194,54.04619584
1397,5.889265173,54.01992012
1398,5.889130422,54.36729864
1399,5.890612645,54.0056369
1400,5.891084261,54.31083952
1401,5.891016886,54.31845274
1402,5.891151634,54.33374656
1403,5.891016887,54.34169665
1404,5.891061802,54.34906284
1405,5.891016885,54.35705784
1406,5.891178581,54.28771688
1407,5.891151633,54.29534358
1408,5.891196548,54.30293435
1409,5.891286379,54.32593122
1410,5.891960118,54.06196127
1411,5.892364361,54.0406712
1412,5.893981326,54.01493447
1413,5.895194052,54.03029566
1414,5.895733043,54.05643663
1415,5.898562735,54.01021831
1416,5.898652567,54.27481708
1417,5.899371218,54.02517526
1418,5.899505967,54.0506425
1419,5.901706838,54.37246395
1420,5.903144141,54.00550215
1421,5.90327889,54.02032436
1422,5.903413636,54.04511786
1423,5.907186561,54.03932373
1424,5.907186561,54.063174
1425,5.907456054,54.01520396
1426,5.909522183,54.36231299
1427,5.909612011,54.03379909
1428,5.90974676,54.32593122
1429,5.909746761,54.33320757
1430,5.909746761,54.34776028
1431,5.909612013,54.35503663
1432,5.910016255,54.27486199
1433,5.90997134,54.29664614
1434,5.910016255,54.30410216
1435,5.909935406,54.31137851
1436,5.909791675,54.3184752
1437,5.909746759,54.34048393
1438,5.910151,54.05818835
1439,5.910151001,54.28132986
1440,5.910043203,54.28960335
1441,5.911633222,54.01021831
1442,5.912576454,54.02760071
1443,5.914328167,54.37767418
1444,5.915675641,54.00523266
1445,5.91621463,54.04754331
1446,5.916349376,54.02234557
1447,5.920122301,54.01682093
1448,5.920391796,54.01628194
1449,5.922278257,54.03716777
1450,5.924299468,54.01089205
1451,5.924703708,54.30383266
1452,5.925512192,54.03150838
1453,5.926769833,54.38288441
1454,5.928207139,54.00509791
1455,5.928566466,54.02625324
1456,5.931441073,54.02140234
1457,5.934675009,54.0156082
1458,5.937639449,54.0104878
1459,5.939301332,54.31048019
1460,5.939346247,54.3027996
1461,5.939323789,54.31818325
1462,5.939333416,54.32577722
1463,5.939436079,54.33338723
1464,5.939436079,54.34111275
1465,5.939525909,54.34951199
1466,5.939525912,54.35624936
1467,5.939525912,54.36399733
1468,5.939570827,54.37170038
1469,5.939705575,54.37929114
1470,5.939705575,54.38728615
1471,5.940783553,54.00514283
1472,5.949587044,54.34533483
1473,5.950754851,54.39213705
1474,5.952281989,54.35539596
1475,5.95246165,54.30356317
1476,5.952820979,54.33707033
1477,5.952865894,54.3791564
1478,5.955926582,54.32885716
1479,5.956504071,54.37066732
1480,5.959064269,54.32063116
1481,5.959738006,54.36285198
1482,5.96169184,54.39714516
1483,5.962230829,54.31252386
1484,5.965464764,54.30416953
1485,5.965801633,54.35476714
1486,5.968945737,54.34636789
1487,5.969035568,54.38804972
1488,5.972134757,54.33859746
1489,5.972044924,54.3800098
1490,5.972134757,54.33805848
1491,5.972943238,54.40192869
1492,5.972943239,54.40246768
1493,5.975368691,54.33004101
1494,5.975233944,54.3717453
1495,5.978602627,54.36352571
1496,5.978656524,54.30501844
1497,5.978656525,54.3217271
1498,5.981728763,54.31358837
1499,5.982106055,54.35530613
1500,5.981836561,54.39734728
1501,5.983947603,54.40695926
1502,5.985124395,54.34722129
1503,5.985070497,54.3891277
1504,5.988304432,54.33902865
1505,5.988439179,54.38099795
1506,5.989921399,54.06964187
1507,5.991740487,54.30561806
1508,5.991592265,54.33088992
1509,5.99186176,54.37282327
1510,5.992751092,54.40273718
1511,5.993424828,54.06371299
1512,5.995041796,54.32256253
1513,5.995095694,54.36463064
1514,5.995075481,54.4118663
1515,5.996658762,54.0580536
1516,5.998198733,54.31438145
1517,5.998437428,54.356438
1518,6.000162193,54.05212472
1519,6.001577039,54.39849263
1520,6.002587644,54.07085459
1521,6.004563937,54.30630303
1522,6.004743602,54.33145586
1523,6.004676227,54.33987756
1524,6.004743601,54.34829927
1525,6.004810973,54.37127368
1526,6.004905299,54.39023263
1527,6.005956329,54.06506046
1528,6.006144972,54.4063484
1529,6.006360568,54.41688564
1530,6.007169051,54.03999746
1531,6.00824703,54.36304447
1532,6.008031434,54.38209389
1533,6.009145347,54.05967057
1534,6.01040299,54.03433808
1535,6.010468538,54.35151863
1536,6.01228945,54.05428068
1537,6.01377167,54.02840919
1538,6.015433553,54.04853146
1539,6.017248151,54.02258811
1540,6.017794841,54.3069511
1541,6.018056634,54.31493584
1542,6.018016208,54.3303105
1543,6.018002734,54.34571212
1544,6.018110532,54.35320407
1545,6.018128499,54.36860119
1546,6.018002735,54.37616501
1547,6.018128499,54.38384261
1548,6.018218331,54.3914184
1549,6.018110532,54.39917984
1550,6.018110532,54.40683349
1551,6.018110532,54.41437934
1552,6.018102832,54.42202529
1553,6.018487823,54.04350089
1554,6.018256829,54.32250479
1555,6.01821833,54.33778898
1556,6.01821833,54.36083077
1557,6.018622572,54.0429619
1558,6.019026814,54.0654647
1559,6.020778529,54.01668618
1560,6.021721759,54.03784151
1561,6.021991253,54.03730252
1562,6.022620076,54.05922141
1563,6.024147211,54.01062255
1564,6.024955695,54.03218212
1565,6.024818874,54.35452251
1566,6.026123507,54.05329253
1567,6.027470979,54.0047835
1568,6.028054883,54.02679223
1569,6.028324379,54.07247156
1570,6.029537102,54.04700432
1571,6.031333733,54.02104301
1572,6.031423563,54.06694692
1573,6.033040533,54.04121019
1574,6.034455381,54.01567558
1575,6.036633794,54.0349669
1576,6.037621941,54.01021831
1577,6.038250763,54.05544849
1578,6.040047392,54.02908293
1579,6.040676213,54.00469367
1580,6.041215202,54.03685336
1581,6.041125369,54.07354954
1582,6.04355082,54.02274981
1583,6.044718633,54.04412971
1584,6.044628801,54.06735116
1585,6.04705425,54.01682093
1586,6.047997484,54.03851524
1587,6.048401726,54.06088329
1588,6.050422934,54.0107573
1589,6.05109667,54.03285586
1590,6.052039902,54.05455017
1591,6.053881448,54.07431311
1592,6.05406111,54.00455892
1593,6.054420437,54.02715155
1594,6.05554333,54.0483518
1595,6.057295047,54.06842914
1596,6.057699287,54.02140234
1597,6.059046762,54.04201867
1598,6.060618812,54.06272484
1599,6.060978137,54.01592261
1600,6.062684935,54.03622454
1601,6.064032409,54.01035306
1602,6.063942578,54.05688579
1603,6.066323115,54.02948717
1604,6.067401094,54.00469367
1605,6.067266345,54.05091199
1606,6.069826543,54.02342354
1607,6.07050028,54.04538735
1608,6.073599468,54.01695568
1609,6.074003708,54.03932373
1610,6.077147813,54.01080222
1611,6.077372393,54.03339484
1612,6.080741076,54.00442418
1613,6.080606326,54.02773546
1614,6.087208944,54.01614719
1615,6.090577627,54.01035306
1616,6.093946308,54.00455892
1617,6.203001784,54.49508399
1618,6.211356117,54.48978392
1619,6.21629685,54.4959823
1620,6.216162103,54.49652129
1621,6.220608764,54.48385505
1622,6.233342385,54.47570283
1623,6.233611879,54.48270969
1624,6.235026724,54.48978393
1625,6.235880124,54.49697045
1626,6.247423475,54.48196858
1627,6.247423476,54.49551068
1628,6.248097211,54.4660684
1629,6.258742247,54.47253627
1630,6.258472752,54.49315261
1631,6.260044807,54.45995986
1632,6.26604555,54.4559893
1633,6.269297453,54.46543958
1634,6.270141869,54.48692728
1635,6.2702856,54.49445517
1636,6.275181419,54.46202598
1637,6.277876364,54.44841651
1638,6.278684848,54.4709193
1639,6.283131509,54.48695423
1640,6.28404779,54.44445493
1641,6.286473241,54.46790096
1642,6.287039179,54.45501912
1643,6.288162074,54.47630919
1644,6.289936247,54.44073591
1645,6.290857018,54.45052755
1646,6.29391129,54.46108275
1647,6.2959325,54.43689561
1648,6.297145227,54.49463483
1649,6.297549468,54.48169909
1650,6.300558825,54.44307153
1651,6.300756455,54.45728288
1652,6.302130876,54.43265107
1653,6.31396169,54.4859032
1654,6.315605604,54.47307526
1655,6.317249521,54.45668999
1656,6.318255636,54.44693429
1657,6.318300551,54.51646389
1658,6.318165803,54.52239277
1659,6.31807597,54.53487935
1660,6.318327499,54.42219468
1661,6.318233174,54.50413451
1662,6.318165803,54.51026552
1663,6.318435297,54.52872589
1664,6.318794625,54.42842899
1665,6.319944466,54.49819215
1666,6.324184517,54.41836786
1667,6.325037915,54.43426804
1668,6.327675113,54.44435484
1669,6.327867608,54.46579891
1670,6.329080334,54.42483573
1671,6.329349827,54.45178519
1672,6.329484577,54.49193988
1673,6.330293062,54.41472968
1674,6.331438413,54.47523122
1675,6.332179522,54.50406714
1676,6.332179522,54.5407184
1677,6.332449017,54.51053501
1678,6.332651136,54.43938844
1679,6.332718511,54.50999602
1680,6.332718511,54.51646389
1681,6.3332575,54.498273
1682,6.333526996,54.53452002
1683,6.333661742,54.52859115
1684,6.336491437,54.41055252
1685,6.337434667,54.47132354
1686,6.337569413,54.45784882
1687,6.338916887,54.48587625
1688,6.340174529,54.43202225
1689,6.342510148,54.40659993
1690,6.34279761,54.41777497
1691,6.343049137,54.49202971
1692,6.343138968,54.444419
1693,6.343363549,54.46755062
1694,6.346103408,54.50415697
1695,6.34619324,54.5409879
1696,6.346530111,54.49807088
1697,6.34673223,54.51040026
1698,6.347540713,54.5161944
1699,6.347675461,54.43750198
1700,6.34767546,54.52266226
1701,6.348618691,54.40273717
1702,6.348708525,54.46427177
1703,6.348686068,54.47974525
1704,6.34915768,54.52832165
1705,6.349876332,54.45034788
1706,6.350639903,54.42955188
1707,6.354682319,54.39869476
1708,6.354951815,54.40987878
1709,6.355715383,54.44405968
1710,6.356074709,54.42393742
1711,6.356613697,54.49185005
1712,6.357916255,54.47361425
1713,6.35966797,54.40543212
1714,6.359802717,54.49813826
1715,6.36000484,54.41782887
1716,6.359937465,54.50420189
1717,6.360206958,54.45704033
1718,6.360072211,54.54085315
1719,6.360813324,54.39485446
1720,6.361015444,54.51026551
1721,6.361823925,54.5161944
1722,6.362901905,54.47981263
1723,6.364114632,54.53478952
1724,6.364249376,54.52886064
1725,6.365147694,54.43624433
1726,6.365462104,54.41338221
1727,6.36624364,54.45307876
1728,6.366944324,54.46759554
1729,6.367213819,54.48574151
1730,6.367887556,54.44262237
1731,6.368291798,54.38980143
1732,6.368218298,54.51320545
1733,6.368561291,54.38926245
1734,6.369504522,54.42564421
1735,6.37017826,54.49193988
1736,6.370537585,54.39752695
1737,6.37080708,54.43247141
1738,6.372334216,54.44922499
1739,6.372693542,54.40363549
1740,6.372603709,54.47388374
1741,6.373142699,54.49813826
1742,6.373951182,54.5407184
1743,6.374355426,54.40987878
1744,6.375118994,54.51035535
1745,6.376241888,54.51632914
1746,6.376780876,54.4162119
1747,6.376915623,54.46175649
1748,6.377319866,54.47967788
1749,6.37705037,54.52266227
1750,6.37853259,54.44545207
1751,6.378802085,54.42254503
1752,6.378891916,54.3880048
1753,6.37961057,54.46782012
1754,6.380598716,54.42887815
1755,6.381227536,54.486011
1756,6.382485178,54.43525619
1757,6.383855106,54.49193988
1758,6.384596219,54.44167914
1759,6.386347933,54.49813826
1760,6.387066584,54.47370408
1761,6.387830154,54.50393239
1762,6.387964902,54.54085315
1763,6.389177627,54.51026551
1764,6.390120858,54.46148699
1765,6.390794596,54.51646389
1766,6.391737826,54.47967788
1767,6.392276814,54.46768537
1768,6.394612434,54.53469969
1769,6.394863962,54.52864504
1770,6.398385358,54.49185005
1771,6.400631146,54.49813826
1772,6.401709127,54.50379764
1773,6.401709126,54.50433663
1774,6.401709125,54.54125739
1775,6.40197862,54.5407184
1776,6.403505754,54.51035534
1777,6.405212555,54.51673338
1778,6.405482051,54.5159249
1779,6.406560026,54.52252752
1780,6.40992871,54.53465477
1781,6.410117356,54.52859115
1782,6.415722842,54.08756326
1783,6.415992339,54.07907418
1784,6.41588454,54.5407723
1785,6.416666075,54.07004611
1786,6.41716015,54.06137737
1787,6.417339811,54.05212472
1788,6.417878802,54.05198997
1789,6.41810338,54.04403988
1790,6.418552536,54.0358203
1791,6.419046611,54.02769054
1792,6.419630517,54.01709042
1793,6.420196454,54.00878999
1794,6.420573745,54.00132499
1795,6.420290061,53.99644996
1796,6.422514106,53.98728432
1797,6.423106997,53.98076255
1798,6.423538186,53.97389429
1799,6.424211924,53.96736867
1800,6.429332319,54.08769801
1801,6.429736561,54.03352959
1802,6.430006057,54.07866994
1803,6.430365383,54.06982153
1804,6.430976237,54.06080244
1805,6.431050347,53.96066499
1806,6.432206929,54.01435056
1807,6.43283575,54.02382779
1808,6.43315016,54.04502803
1809,6.4339811,53.98060759
1810,6.434425769,53.96718002
1811,6.434228138,53.97388146
1812,6.435665443,54.05306795
1813,6.439303622,53.95322021
1814,6.440157019,54.03927881
1815,6.441432628,53.99111114
1816,6.443570617,54.0298465
1817,6.44375028,54.07880468
1818,6.444199438,54.07000119
1819,6.444918091,54.06083838
1820,6.444963006,53.94895321
1821,6.445501995,53.96732376
1822,6.447343541,54.0164616
1823,6.447657951,54.0081971
1824,6.448241856,54.00020209
1825,6.450555019,54.0445115
1826,6.452441482,53.99088207
1827,6.45255377,54.05239421
1828,6.453249963,53.95382657
1829,6.456955516,53.9803381
1830,6.456955515,54.08783275
1831,6.457090262,53.94014972
1832,6.457009413,53.96734172
1833,6.457278908,54.07918197
1834,6.457898747,54.07004611
1835,6.458437735,54.06101804
1836,6.460279282,54.03173296
1837,6.460728438,54.02382779
1838,6.461267427,54.00792761
1839,6.461132681,54.01574295
1840,6.46198608,54.00020209
1841,6.463854576,53.94707573
1842,6.466567489,53.93327761
1843,6.466574399,54.04646533
1844,6.468435985,53.94001497
1845,6.468633615,53.96058639
1846,6.47110398,54.08001741
1847,6.471553139,54.07175291
1848,6.471979838,54.06344349
1849,6.472451454,54.05535866
1850,6.473259937,54.04484837
1851,6.473825875,53.97402519
1852,6.473843844,53.98034933
1853,6.473798926,53.9910842
1854,6.473843842,54.03586521
1855,6.473884674,53.95721363
1856,6.474293001,54.02697189
1857,6.474742158,53.92685465
1858,6.474831988,54.01794382
1859,6.475415895,54.00887084
1860,6.475281146,54.08837174
1861,6.475820135,54.00011226
1862,6.47992993,53.96123767
1863,6.479997303,53.96723392
1864,6.479997302,53.93314286
1865,6.481883764,53.92177917
1866,6.482288006,53.92115035
1867,6.484309217,54.05077725
1868,6.486195679,54.08830437
1869,6.487408403,54.03925635
1870,6.487677898,54.03137363
1871,6.487475777,54.06438672
1872,6.488216885,54.02369304
1873,6.488688502,54.01574295
1874,6.489160118,53.91643419
1875,6.489025371,54.00799498
1876,6.489402665,54.08063724
1877,6.489654191,54.0002021
1878,6.491181327,53.92606863
1879,6.491289126,53.98092425
1880,6.49127116,53.99445288
1881,6.491235225,53.93311591
1882,6.491181326,53.9401048
1883,6.491383446,53.94702183
1884,6.491360989,53.97415095
1885,6.49136099,53.98762568
1886,6.491720316,53.93974548
1887,6.492977957,54.05679596
1888,6.497918692,54.08864123
1889,6.498727175,54.04754331
1890,6.50124246,53.91746726
1891,6.502095858,54.06223077
1892,6.502769595,53.97410604
1893,6.502769595,53.98070865
1894,6.502769595,53.98744602
1895,6.502769595,53.99445288
1896,6.503667911,54.02257015
1897,6.503470281,54.02981057
1898,6.503847572,54.02194132
1899,6.50398232,54.01506921
1900,6.504463561,54.00750411
1901,6.504566225,54.0814098
1902,6.508563729,53.95335495
1903,6.509170089,54.08884335
1904,6.510315444,54.05535865
1905,6.511393421,54.06775541
1906,6.514250064,53.91942558
1907,6.514196166,53.93322371
1908,6.514223116,53.94702183
1909,6.514223115,53.96736867
1910,6.514088366,53.97451028
1911,6.514178199,53.98097815
1912,6.514088367,53.99445288
1913,6.514189427,53.926136
1914,6.514223114,53.94014972
1915,6.51426803,53.96067622
1916,6.51426803,53.98762568
1917,6.515705333,54.0230193
1918,6.516082629,54.0431775
1919,6.516244324,54.01506921
1920,6.516648565,54.00738862
